195609,2
195706,3
196409,1
196410,3
196509,3
196908,5
197109,2
197409,3
197709,1
197909,1
198508,1
198510,1
198809,1
199208,3
199707,1
200210,1
200507,1
200508,3
200509,3
200709,1
200809,2
201208,1
201710,1
