195009,3
195010,4
195309,1
195310,1
195609,1
196009,4
196408,2
196409,2
196410,2
196509,3
196606,2
196610,1
196810,2
197206,1
197509,3
197909,2
198509,3
198511,2
198710,1
199208,5
199508,2
199510,3
199809,1
199809,2
199910,1
200408,4
200409,2
200409,3
200409,3
200507,3
200508,1
200509,1
200510,3
201609,1
201610,2
201709,4
201810,4
