,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
66,       16,      00,   195507,   9.28,     81,   1.47,   -.83,   3.67,   1.16,    497,      0,   1.97,    .91,    .87,    .72,    .07,   -.43,   -1.3,   71.5,   90.6,0
67,       16,      00,   195508,   6.56,   80.7,   2.26,   2.26,   2.83,   2.26,    497,      0,      1,   2.01,   1.16,    .67,    .55,    .11,  -1.13,   71.1,   90.4,0
68,       16,      00,   195509,   2.69,     79,   -.25,   1.78,   -.76,   1.37,    428,      0,   -.61,    .26,   1.21,    .99,    .67,    .11,   -.98,   68.4,   89.5,0
69,       16,      00,   195510,   1.86,   66.6,   -.51,   1.31,   -.84,    .48,    124,     57,   -.58,   -.96,   -.25,    .39,     .4,    -.1,   -.91,   52.6,   80.6,0
70,       16,      00,   195511,   3.42,   56.6,    -.7,    .94,   -.72,   -.21,     23,    248,   -.23,    -.7,   -.94,    .09,   -.01,    .01,  -1.03,   44.9,   68.4,0
71,       16,      00,   195512,   3.37,   51.9,  -1.24,  -1.24,  -1.84,  -1.24,     12,    384,  -1.12,   -.94,  -1.22,    -.1,    .14,    .02,  -1.57,   41.6,   62.3,0
72,       16,      00,   195601,   3.11,   48.1,  -1.64,  -1.64,  -1.58,  -1.64,     16,    514,   -.83,  -1.36,  -1.19,  -1.13,   -.45,   -.21,  -1.68,   36.6,   59.6,0
73,       16,      00,   195602,   7.38,   56.6,   -.82,   -.82,   1.95,    .24,     36,    244,   1.29,    .33,   -.24,   -.96,   -.17,    -.2,  -1.07,   46.6,   66.5,0
74,       16,      00,   195603,   4.39,   58.5,    -.9,    -.9,   -.49,   -.07,     39,    219,   -.14,    .77,    .11,   -.76,   -.16,     .1,   -.88,   46.8,   70.1,0
75,       16,      00,   195604,   3.39,   65.1,  -1.06,  -1.06,   -.77,   -.57,     80,     65,   -.53,   -.47,    .25,   -.65,   -.82,   -.32,   -.83,   54.1,   76.1,0
76,       16,      00,   195605,   3.71,   75.7,  -1.48,  -1.48,  -1.57,  -1.48,    337,      0,    -.4,   -.64,   -.62,   -.65,  -1.11,   -.54,  -1.08,   64.8,   86.7,0
77,       16,      00,   195606,   4.73,   78.2,  -1.24,  -1.24,    .27,  -1.01,    394,      0,    .13,   -.24,   -.49,   -.29,   -.89,    -.4,   -.85,   67.7,   88.7,0
78,       16,      00,   195607,   3.35,   82.3,  -1.82,  -1.82,  -2.14,  -1.82,    526,      0,  -1.28,   -.71,   -.82,   -.34,   -.94,  -1.02,  -1.04,     71,   93.6,0
79,       16,      00,   195608,    3.5,   81.5,  -2.16,  -2.16,  -1.58,  -2.16,    504,      0,   -.64,  -1.35,   -.95,  -1.07,  -1.02,  -1.32,   -.88,   69.7,   93.3,0
80,       16,      00,   195609,   2.62,     76,  -2.51,  -2.51,  -1.72,  -2.51,    337,      0,   -.67,   -1.1,  -1.58,  -1.43,  -1.01,  -1.37,   -.93,   62.6,   89.4,1
81,       16,      00,   195610,   2.43,   69.1,  -2.66,  -2.66,  -1.22,  -2.66,    172,     31,   -.26,   -.74,  -1.11,  -1.41,    -.9,  -1.31,  -1.02,   55.6,   82.5,0
82,       16,      00,   195611,   3.24,   56.3,  -2.82,  -2.82,   -1.3,  -2.82,     21,    258,   -.32,   -.57,   -.85,  -1.41,  -1.42,  -1.35,   -.97,   43.2,   69.3,0
83,       16,      00,   195612,   6.96,   56.9,  -2.39,  -2.39,    .42,  -2.15,     37,    256,    .86,    .28,   -.06,  -1.16,  -1.19,   -.94,   -.64,   45.5,   68.3,0
