,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
33,       09,      00,   195210,    1.3,   60.4,  -1.71,  -1.71,  -1.45,  -1.71,     20,    236,   -.88,   -.72,   -.01,   -.86,   -.35,   -.07,  -1.02,   46.6,   74.2,0
34,       09,      00,   195211,      2,   53.6,  -1.98,  -1.98,  -1.33,  -1.98,      3,    412,   -.39,    -.9,   -.79,   -1.5,   -.54,   -.37,   -.91,   40.4,   66.8,0
35,       09,      00,   195212,      4,   45.2,  -1.94,  -1.94,   -.49,  -1.94,      1,    688,    .06,   -.28,   -.68,   -.92,  -1.01,   -.66,   -.98,   34.2,   56.2,0
36,       09,      00,   195301,   4.38,   49.3,  -1.81,  -1.81,    -.2,  -1.81,     13,    579,    .17,    .09,   -.19,   -.13,    -.8,    -.4,   -.66,   37.4,   61.2,0
37,       09,      00,   195302,   6.18,   49.9,    .58,  -1.04,   1.74,   -.12,      3,    499,    .95,    .71,    .49,   -.11,   -.64,   -.18,   -.26,   38.6,   61.2,0
38,       09,      00,   195303,    3.5,   57.6,   -.57,   -1.5,  -1.72,  -1.35,     23,    343,   -.63,    .12,    .09,   -.36,   -.58,   -.74,   -.46,   45.5,   69.7,0
39,       09,      00,   195304,   5.06,   61.3,    .44,   -.91,   1.31,   -.08,     17,    191,    .75,   -.02,    .44,    .15,    .12,   -.41,   -.31,     48,   74.6,0
40,       09,      00,   195305,   4.33,   74.8,    .35,   -.87,   -.14,   -.07,    256,      9,    .53,    .78,    .19,     .4,   -.08,   -.46,   -.04,   62.6,     87,0
41,       09,      00,   195306,   4.44,   78.7,    .33,   -.76,    .05,    .07,    382,      0,    .07,    .31,    .62,    .42,   -.05,   -.28,   -.07,   67.5,   89.9,0
42,       09,      00,   195307,   6.92,   79.2,    .81,    .81,   1.53,    .81,    404,      0,     .9,    .59,    .65,    .69,    .43,    .34,    .07,   68.8,   89.6,0
43,       09,      00,   195308,   3.91,   78.7,    .51,    .51,   -.63,    .51,    388,      0,   -.59,    .25,    .18,    .19,    .43,      0,    .16,   67.1,   90.3,0
44,       09,      00,   195309,   8.38,     73,   2.24,   2.24,   5.34,   2.24,    199,     10,   2.01,   1.47,   1.63,   1.42,   1.12,    .64,    .43,   61.8,   84.2,0
45,       09,      00,   195310,    .84,   64.7,   1.62,   1.62,  -1.16,   1.04,     59,    124,  -1.27,   1.04,    .61,    .85,    .82,     .6,    .32,   51.9,   77.4,0
46,       09,      00,   195311,   1.53,   52.6,   1.14,   1.14,   -.94,    .11,      2,    432,   -.79,  -1.47,    .46,    .45,    .39,    .55,    .04,     39,   66.4,0
47,       09,      00,   195312,   8.63,   46.5,   2.56,   2.56,   4.62,   2.56,      2,    669,   2.11,   1.16,    .47,    1.3,   1.32,   1.17,    .46,     36,     57,0
48,       09,      00,   195401,    2.7,   48.4,   -.55,   1.75,  -1.64,    .99,      9,    617,   -.83,   1.07,    .51,    .72,    .93,    .94,    .35,   36.4,   60.4,0
49,       09,      00,   195402,   1.95,   52.1,  -1.44,    .62,  -2.84,  -1.35,      6,    442,  -1.43,   -1.6,     .1,    .43,    .41,     .4,    .05,   38.5,   65.6,0
50,       09,      00,   195403,   3.16,   54.6,  -1.86,  -1.86,  -1.71,  -1.86,     12,    412,    -.8,  -1.51,  -1.64,   -.87,    .09,    .33,   -.31,   42.5,   66.6,0
51,       09,      00,   195404,   2.46,   67.3,  -2.38,  -2.38,  -2.15,  -2.38,     82,     68,   -.69,  -1.06,  -1.59,   -.73,   -.35,   -.05,   -.34,   54.7,   79.9,0
52,       09,      00,   195405,   2.84,   66.4,  -2.29,  -2.29,   -.44,  -2.29,     71,     91,   -.37,   -.83,  -1.09,   -.65,   -.35,   -.28,   -.55,   53.9,     79,0
53,       09,      00,   195406,   2.57,   78.7,  -2.78,  -2.78,  -2.19,  -2.78,    354,      0,  -1.52,  -1.19,  -1.39,  -1.93,  -1.35,   -.57,    -.6,   65.3,   92.1,0
54,       09,      00,   195407,   3.44,   81.7,  -3.58,  -3.58,  -3.26,  -3.58,    489,      0,  -1.52,  -1.98,  -1.62,  -2.17,  -1.43,  -1.06,   -.56,   69.4,     94,0
55,       09,      00,   195408,      3,     82,  -4.41,  -4.41,   -3.6,  -4.41,    483,      0,  -1.33,  -2.05,  -2.68,  -2.22,  -1.58,  -1.19,   -.88,   68.6,   95.4,0
56,       09,      00,   195409,   1.83,   77.4,  -5.13,  -5.13,   -3.5,  -5.13,    324,      0,  -1.22,  -2.24,  -2.82,  -2.32,  -2.75,  -2.12,  -1.03,   64.2,   90.6,0
