,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
78,       08,      00,   195607,   6.04,   80.7,  -4.01,  -4.01,  -2.02,  -4.01,    497,      0,   -.92,   -1.3,  -1.07,  -1.49,  -1.76,  -1.96,  -2.62,   70.4,     91,0
79,       08,      00,   195608,   5.61,   81.6,  -4.49,  -4.49,  -2.69,  -4.49,    523,      0,  -1.04,  -1.41,  -1.57,  -1.66,  -1.77,  -1.85,  -2.57,   70.9,   92.4,0
80,       08,      00,   195609,   6.26,   77.2,   -4.1,   -4.1,   -.21,   -4.1,    396,      0,    .01,   -.62,   -.96,  -1.16,  -1.52,  -1.87,  -2.71,   67.3,     87,1
81,       08,      00,   195610,   6.66,   72.2,  -2.65,  -2.65,   3.09,   -1.4,    280,      6,   1.45,    .96,    .39,   -.49,   -.98,  -1.36,  -2.34,     63,   81.3,0
82,       08,      00,   195611,    .55,   61.7,  -2.85,  -2.85,  -1.43,  -2.12,     82,    110,  -1.63,    .58,    .33,   -.88,   -1.2,  -1.44,  -2.47,   49.4,     74,0
83,       08,      00,   195612,    .92,   62.4,  -3.34,  -3.34,  -2.35,  -3.34,    103,    126,  -1.55,   -2.3,   -.16,   -.96,  -1.16,  -1.57,  -2.44,   50.4,   74.5,0
84,       08,      00,   195701,   1.11,     62,  -3.81,  -3.81,  -2.43,  -3.81,    118,    149,  -1.27,  -1.89,  -2.55,  -1.08,  -1.52,  -1.79,  -2.66,   50.6,   73.4,0
85,       08,      00,   195702,   3.01,   65.4,  -3.83,  -3.83,  -1.23,  -3.83,    143,     82,   -.01,   -.84,  -1.29,   -.64,  -1.48,  -1.65,  -2.66,   54.4,   76.3,0
86,       08,      00,   195703,   4.63,     63,    .25,  -3.18,    .75,  -2.83,    101,     99,    .64,    .41,   -.21,   -.24,   -.85,  -1.08,  -2.23,   51.8,   74.2,0
87,       08,      00,   195704,   4.79,   70.9,    .76,  -2.32,   1.61,  -1.29,    231,      6,   1.14,   1.05,    .83,   -.49,   -.27,   -.76,  -1.99,   60.3,   81.5,0
88,       08,      00,   195705,    6.4,     76,   1.59,  -1.17,   2.71,    .89,    361,      0,   1.31,   1.68,   1.56,    .34,     .4,   -.36,  -1.47,   65.7,   86.3,0
89,       08,      00,   195706,   7.46,   79.9,   1.77,   -.71,   1.04,   1.61,    453,      0,     .3,   1.02,   1.41,    .78,    .53,   -.01,  -1.32,   70.3,   89.4,0
90,       08,      00,   195707,   7.77,   81.5,   1.82,   1.82,     .7,   1.82,    515,      0,    .28,    .32,   1.02,   1.28,    .12,    .23,  -1.31,   71.8,   91.1,0
91,       08,      00,   195708,   7.49,   80.6,   1.94,   1.94,    .91,   1.94,    491,      0,    .24,    .31,    .34,   1.35,    .42,    .49,  -1.03,   71.3,   89.9,0
92,       08,      00,   195709,  10.19,   79.3,   2.97,   2.97,   3.69,   2.97,    454,      0,   1.55,   1.32,   1.19,   1.77,   1.35,   1.06,   -.55,   70.6,     88,0
93,       08,      00,   195710,    3.2,   69.5,   2.74,   2.74,    .24,   2.74,    223,     16,   -.18,    1.1,   1.02,   1.39,   1.55,    .61,    -.5,   59.7,   79.2,0
94,       08,      00,   195711,   2.77,   66.9,   2.65,   2.65,    .58,   2.65,    175,     46,    .49,    .03,   1.16,   1.02,   1.67,    .92,   -.32,   56.6,   77.2,0
95,       08,      00,   195712,   2.62,   56.9,   2.63,   2.63,    .74,   2.63,     51,    220,    .11,    .31,    .02,    .98,    1.6,   1.21,   -.18,   45.2,   68.6,0
96,       08,      00,   195801,   5.37,   51.1,   3.49,   3.49,   3.41,   3.49,     25,    364,   1.47,   1.03,      1,   1.43,   1.89,   1.94,    .15,   40.9,   61.3,0
97,       08,      00,   195802,   3.19,   50.4,    3.4,    3.4,     .8,    3.4,     12,    350,    .11,   1.05,     .8,   1.32,   1.27,   1.86,    .24,   38.8,     62,0
98,       08,      00,   195803,   6.29,   61.9,   3.95,   3.95,   2.72,   3.95,     87,    115,   1.32,   1.02,   1.42,      1,   1.52,   1.92,    .77,   52.2,   71.6,0
