,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
32,       38,      00,   195209,   3.63,   72.4,  -1.01,  -1.01,    .05,    .42,    222,      4,   -.09,   1.29,    .56,    .02,    .39,    .23,    -.8,     62,   82.8,0
33,       38,      00,   195210,   1.07,   59.3,  -1.32,  -1.32,  -1.25,    -.4,     23,    204,  -1.07,   -.87,    .52,   -.37,    .29,    .23,  -1.05,   45.5,   73.1,0
34,       38,      00,   195211,   1.93,   53.1,  -1.48,  -1.48,    -.9,   -.88,      4,    369,   -.32,  -1.05,   -.93,   -.59,    .07,    .05,   -.98,   39.8,   66.4,0
35,       38,      00,   195212,   3.21,     44,  -1.47,  -1.47,   -.42,   -.97,      0,    660,   -.17,   -.41,   -.96,    -.3,   -.57,   -.11,  -1.21,   32.9,     55,0
36,       38,      00,   195301,   3.27,   48.6,  -1.53,  -1.53,   -.63,  -1.15,     15,    534,   -.14,   -.27,   -.43,     .1,    -.6,    .02,   -.94,   37.1,   60.1,0
37,       38,      00,   195302,   5.63,   49.1,    -.8,    -.8,   1.72,    .29,      4,    457,   1.03,    .59,     .3,   -.35,   -.25,     .2,   -.53,   37.9,   60.3,0
38,       38,      00,   195303,   4.46,   55.1,   -.75,   -.75,    -.1,    .27,     21,    334,    .26,     .8,    .55,   -.19,    .08,   -.19,   -.51,   43.2,     67,0
39,       38,      00,   195304,   1.95,   61.2,  -1.14,  -1.14,   -1.4,   -.59,     22,    139,   -.91,    -.4,    .31,    -.1,    .19,   -.41,    -.6,   47.9,   74.6,0
40,       38,      00,   195305,   3.76,   75.4,   -1.3,   -1.3,   -.84,   -.92,    321,      2,    .22,    -.5,   -.26,    .03,   -.46,   -.38,   -.29,     63,   87.8,0
41,       38,      00,   195306,   4.11,   78.2,   -1.4,   -1.4,   -.72,  -1.23,    398,      0,   -.23,   -.14,   -.63,      0,   -.47,   -.24,    -.3,   66.8,   89.7,0
42,       38,      00,   195307,    3.7,   80.4,  -1.97,  -1.97,  -2.13,  -1.97,    473,      0,  -1.02,   -.87,   -.68,   -.26,   -.47,   -.16,   -.51,   69.2,   91.5,0
43,       38,      00,   195308,   4.35,   78.8,  -2.22,  -2.22,  -1.38,  -2.22,    427,      0,   -.35,  -1.03,  -1.02,   -.96,   -.49,   -.97,   -.36,     67,   90.7,0
44,       38,      00,   195309,   6.35,   72.9,  -1.43,  -1.43,   1.69,   -.62,    237,      3,   1.05,    .56,   -.03,   -.48,   -.06,   -.48,   -.21,   61.9,     84,0
45,       38,      00,   195310,    .46,   64.4,  -2.09,  -2.09,  -2.41,  -2.09,     77,    100,  -1.79,   -.04,   -.29,   -.77,   -.44,    -.6,   -.31,   51.3,   77.5,0
46,       38,      00,   195311,   1.55,     52,  -2.37,  -2.37,   -1.5,  -2.37,      1,    398,   -.66,  -1.94,   -.36,  -1.15,  -1.13,   -.71,   -.49,   37.9,   66.1,0
47,       38,      00,   195312,   6.99,   45.8,  -1.19,  -1.19,   2.81,    .09,      1,    609,   1.86,    .97,    .06,   -.07,   -.43,   -.09,   -.25,   35.1,   56.4,0
48,       38,      00,   195401,   3.23,   46.6,  -1.24,  -1.24,   -.52,   -.18,     10,    590,   -.16,   1.15,    .62,    .22,   -.25,    -.1,   -.19,   34.6,   58.6,0
49,       38,      00,   195402,   1.57,   50.8,  -1.95,  -1.95,  -2.52,  -1.86,      6,    410,  -1.38,  -1.17,     .2,   -.04,    -.7,   -.76,   -.48,   37.8,   63.8,0
50,       38,      00,   195403,   3.48,   53.2,  -2.02,  -2.02,   -.81,  -2.02,     13,    388,   -.29,  -1.17,  -1.07,    -.7,   -.68,   -.89,   -.79,   41.3,   65.1,0
51,       38,      00,   195404,   2.84,   65.9,   -2.2,   -2.2,  -1.15,   -2.2,     78,     58,   -.24,   -.44,  -1.11,   -.27,   -.41,   -.77,   -.81,   53.7,     78,0
52,       38,      00,   195405,   3.27,   66.2,  -1.88,  -1.88,    .26,   -1.7,     92,     62,    -.1,   -.31,   -.46,   -.16,   -.31,   -.82,   -.84,   53.7,   78.6,0
53,       38,      00,   195406,   1.74,   78.3,   -2.6,   -2.6,  -2.73,   -2.6,    396,      0,  -2.33,  -1.52,  -1.43,  -1.62,  -1.28,   -1.2,   -.98,   65.2,   91.5,0
54,       38,      00,   195407,    3.5,   81.8,  -3.28,  -3.28,  -2.85,  -3.28,    519,      0,  -1.21,  -2.28,  -1.72,  -2.03,  -1.21,  -1.23,  -1.02,   69.5,   94.1,0
55,       38,      00,   195408,   2.59,   81.9,  -4.27,  -4.27,  -3.97,  -4.27,    522,      0,  -1.52,  -1.99,  -3.09,  -2.46,  -1.57,  -1.76,   -1.9,   68.9,   94.9,0
56,       38,      00,   195409,   1.65,   76.9,  -5.05,  -5.05,  -3.65,  -5.05,    356,      0,  -1.41,  -2.39,  -3.09,  -2.92,  -2.92,  -2.48,  -2.03,   63.8,     90,0
57,       38,      00,   195410,      3,   64.8,  -4.78,  -4.78,   -.77,  -4.78,     83,     93,    .18,    -.9,  -1.85,  -3.09,  -3.01,  -2.14,   -1.7,   50.7,   78.9,0
58,       38,      00,   195411,   2.04,   49.8,  -4.65,  -4.65,  -1.08,  -4.65,      1,    465,   -.24,   -.04,   -.91,  -3.09,  -3.09,  -1.95,  -1.59,     38,   61.7,0
59,       38,      00,   195412,   2.81,     43,  -4.71,  -4.71,   -1.6,  -4.71,      0,    689,   -.44,   -.56,   -.31,  -3.09,  -2.86,  -3.09,  -1.91,   31.1,     55,0
60,       38,      00,   195501,   4.23,   43.4,  -4.16,  -4.16,    .19,  -4.03,      5,    680,    .44,   -.04,   -.21,  -1.37,  -2.37,  -2.67,   -1.6,   32.6,   54.2,0
61,       38,      00,   195502,   2.75,   47.7,  -4.09,  -4.09,  -1.09,  -4.09,      2,    493,   -.66,   -.21,   -.44,   -.93,  -2.84,  -2.48,  -1.86,   35.3,   60.1,0
62,       38,      00,   195503,   1.97,   56.7,  -4.52,  -4.52,  -2.56,  -4.52,     29,    297,  -1.31,  -1.33,   -.83,   -.81,  -2.49,  -2.58,  -2.13,   43.9,   69.4,0
63,       38,      00,   195504,   4.57,   65.2,  -3.78,  -3.78,    .82,  -3.41,     68,     67,    .84,   -.34,   -.56,   -.56,  -1.48,  -2.15,  -1.94,     53,   77.3,0
64,       38,      00,   195505,   4.15,   72.6,  -3.32,  -3.32,    .23,  -2.81,    241,      8,    .45,    .82,   -.09,   -.35,   -.77,  -1.95,   -1.9,   60.2,   85.1,0
65,       38,      00,   195506,   3.48,   73.2,  -3.02,  -3.02,   -.13,  -2.51,    246,      3,   -.67,   -.25,    .26,   -.44,   -.54,  -1.68,  -2.03,   61.2,   85.2,0
66,       38,      00,   195507,   5.98,   80.5,  -2.58,  -2.58,    .39,  -1.88,    477,      0,    .44,   -.17,   -.02,   -.42,   -.48,  -1.25,  -1.93,     70,   91.1,0
67,       38,      00,   195508,   4.34,   80.2,  -2.67,  -2.67,  -1.05,   -2.3,    469,      0,   -.36,   -.08,   -.42,   -.41,   -.52,   -.99,  -1.91,     70,   90.3,0
68,       38,      00,   195509,   4.92,   74.5,  -2.22,  -2.22,    .51,  -1.63,    284,      0,     .5,    .02,    .25,    .27,   -.27,   -.42,  -1.98,   65.2,   83.9,0
69,       38,      00,   195510,   2.46,   62.1,  -2.11,  -2.11,   -.36,   -1.6,     47,    144,    -.1,    .16,   -.11,   -.12,   -.47,   -.51,  -1.64,   48.9,   75.3,0
70,       38,      00,   195511,   2.29,   51.7,  -2.02,  -2.02,   -.37,  -1.58,      2,    408,   -.05,   -.16,    .03,   -.34,   -.35,   -.52,  -1.48,     38,   65.4,0
71,       38,      00,   195512,    .83,   42.6,  -2.68,  -2.68,  -2.61,  -2.68,      0,    701,  -2.24,  -1.57,  -1.28,   -.76,   -.47,   -.88,  -2.44,   31.5,   53.8,0
